2905,4,"R1L5",1090,6.99726,7.63541,1.9
2906,4,"R1F8",1090,5,5,
2907,4,"R1P1",1090,0,0,
2908,4,"R1A4",1090,6.3,6.3,0.4
2909,4,"R1E8",1090,10.5156,10.2481,
2910,4,"R1C7",1090,12,12,
2911,4,"R1O7",1090,15,15,
2912,4,"R121",1090,6.4888,6.34554,
2913,4,"R1Q5",1090,14.5,14.5,
2914,4,"R197",1090,7.42655,7.31985,
2915,4,"R137",1090,10.5981,10.3641,
2916,4,"R156",1090,10,10,
2917,4,"R132",1090,6.80053,6.67797,
2918,4,"R144",1090,13.2,13.2,
2919,4,"R1C4",1090,12.8759,14,0.5
2920,4,"R195",1090,10.3,10.3,
2921,4,"R1Q3",1090,13,13,
2922,4,"R1A2",1090,6.2,6.2,
2923,4,"R1E3",1090,9.46256,9.25676,
2924,4,"R1N8",1090,15.5,15.5,
2925,4,"R165",1090,11.5,11.5,
2926,4,"R1B6",1090,10.7705,12.9,1.1
2927,4,"R1D4",1090,6.52991,6.4493,
2928,4,"R123",1090,7.86955,7.73615,
2929,4,"R1P3",1090,19.3,19.3,
2930,4,"R1M2",1090,17.5,17.5,
2931,4,"R182",1090,6.63749,7.11721,1.6
2932,4,"R153",1090,10,10,
2933,4,"R1A5",1090,5.9,5.9,
2934,4,"R1M6",1090,18,18,
2935,4,"R163",1090,10.7,10.7,
2936,4,"R177",1090,8.33211,8.16113,
2937,4,"R175",1090,7.46748,7.32807,
2938,4,"R1B2",1090,13,13,
2939,4,"R135",1090,5.97837,5.87955,
2940,4,"R1P6",1090,14,14,
2941,4,"R1I2",1090,7.61216,7.45533,
2942,4,"R1I6",1090,10.223,10.1485,
2943,4,"R148",1090,14,14,
2944,4,"R1E1",1090,7.56122,8.2,1.7
2945,4,"R193",1090,9.37305,9.28774,
2946,4,"R1N2",1090,19,19,
2947,4,"R1I4",1090,6.86724,6.70592,
2948,4,"R1E2",1090,8.06185,7.92399,
2949,4,"R1J2",1090,10.2112,10.2112,
2950,4,"R185",1090,7.26065,7.20545,0.3
2951,4,"R184",1090,7.13515,9.48069,1.2
2952,4,"R191",1090,8.6,8.6,
2953,4,"R147",1090,14,14,
2954,4,"R171",1090,10.0604,9.90086,0.6
2955,4,"R161",1090,13,13,
2956,4,"R1M5",1090,18,18,
2957,4,"R1F7",1090,8.49296,8.31335,
2958,4,"R1O3",1090,17,17,
2959,4,"R1A8",1090,8.35,8.35,
2960,4,"R157",1090,0,0,
2961,4,"R1J4",1090,8,7.86669,
2962,4,"R1H5",1090,6.8,6.8,
2963,4,"R1H7",1090,8,8,1.1
2964,4,"R173",1090,5.53996,5.16136,0.5
2965,4,"R145",1090,13.4,13.4,
2966,4,"R1M8",1090,15,15,
2967,4,"R1I7",1090,0,0,0.8
2968,4,"R1K5",1090,9.42514,9.1995,
2969,4,"R126",1090,10.75,10.75,
2970,4,"R1F4",1090,7.15523,7.00605,
2971,4,"R1L6",1090,4.16741,3.76412,1
2972,4,"R178",1090,0,0,0.9
2973,4,"R1I5",1090,5.7,5.7,
2974,4,"R1L8",1090,4.79092,4.65204,1.2
343,1,"R246",1050,13.6294,13.6294,
344,1,"R2J4",1050,7.4552,7.22296,
345,1,"R2A6",1050,9.9,9.9,
2975,4,"R1O6",1090,16,16,
2976,4,"R1F5",1090,7.90974,7.78518,
2977,4,"R1H3",1090,9.27213,9.27213,
2978,4,"R196",1090,6.7266,9.61974,1.4
2979,4,"R1C8",1090,0,0,
2980,4,"R1L4",1090,8.21776,8.94685,1.4
2981,4,"R164",1090,12.5,12.5,
2982,4,"R1N3",1090,19,19,
2983,4,"R1O1",1090,16.5,16.5,
2984,4,"R1K3",1090,5.8288,5.71935,
2985,4,"R1N5",1090,16,16,
2986,4,"R143",1090,14,14,
2987,4,"R1D7",1090,10.5,10.5,
2988,4,"R1G8",1090,5.23824,5.13884,
2989,4,"R167",1090,13.5,13.5,
2990,4,"R1G6",1090,5.64371,5.55976,0.3
2991,4,"R1G1",1090,7.32746,7.08382,
2992,4,"R1Q1",1090,15.5,15.5,
2993,4,"R1G4",1090,6.42463,6.27823,
2994,4,"R1M4",1090,17,17,
2995,4,"R1K8",1090,7.17838,6.99663,
2996,4,"R1L2",1090,6.37841,6.23299,
2997,4,"R1J5",1090,5.84469,5.69369,0.9
2998,4,"R152",1090,9,9,
2999,4,"R141",1090,14,14,
3000,4,"R1C6",1090,6.79905,6.76251,
3001,4,"R1I1",1050,5.1306,5.07664,
3002,4,"R1Q4",1050,14.5,14.5,
3003,4,"R1N1",1050,15,15,
3004,4,"R1C3",1050,12,12,
3005,4,"R128",1050,7.22261,7.12226,
3006,4,"R1N7",1050,20,20,
3007,4,"R1G7",1050,5.4418,5.37403,
3008,4,"R1A3",1050,7.716,7.6416,
3009,4,"R133",1050,8.48347,8.40133,
3010,4,"R1K1",1050,7.37695,7.28196,
3011,4,"R1B1",1050,14,14,
3012,4,"R198",1050,5.18349,5.11895,0.6
3013,4,"R1E5",1050,7.12761,7.05468,0.8
3014,4,"R122",1050,8.58757,8.48773,
3015,4,"R1P4",1050,19,19,
3016,4,"R1J3",1050,6.13366,5.9477,0.7
3017,4,"R131",1050,6.5678,6.49018,1.5
3018,4,"R1Q6",1050,14.5,14.5,
3019,4,"R1P7",1050,14,14,
3020,4,"R1O8",1050,14.35,14.35,
3021,4,"R155",1050,6.8,6.8,
3022,4,"R176",1050,6.38072,6.32293,
3023,4,"R166",1050,14,14,
3024,4,"R1I3",1050,8.5,8.5,
3025,4,"R1P5",1050,13.5,13.5,
3026,4,"R138",1050,6.47195,6.39925,0.3
3027,4,"R1F2",1050,7.26686,7.17799,
3028,4,"R1J7",1050,5.66527,5.61038,0.6
3029,4,"R1E7",1050,7.14247,7.07748,
3030,4,"R1A6",1050,0,0,0.5
3031,4,"R1L1",1050,5.02681,4.9624,1.5
3032,4,"R1M1",1050,17.3,17.3,
3033,4,"R136",1050,4.55541,4.46993,
3034,4,"R1Q8",1050,10,10,
3035,4,"R1A1",1050,4.4,4.4,
3036,4,"R1B5",1050,10,10,
3037,4,"R187",1050,7.38107,7.2509,
3038,4,"R1D3",1050,4.50074,4.43521,
3039,4,"R1D1",1050,3.38821,3.33892,
3040,4,"R162",1050,12,12,
3041,4,"R1H2",1050,6.6,6.6,
3042,4,"R154",1050,8.4,8.4,
3043,4,"R1E4",1050,6.06694,5.98231,
3044,4,"R194",1050,6.1,6.1,
3045,4,"R1B3",1050,10.5,10.5,
3046,4,"R1L7",1050,5.51739,5.42753,
3047,4,"R1N6",1050,13.3,13.3,
3048,4,"R1J1",1050,6.8,6.8,
3049,4,"R1A7",1050,5.73145,5.66737,
3050,4,"R172",1050,3.16478,3.06405,
3051,4,"R188",1050,6.93068,6.81465,
3052,4,"R1I8",1050,0,0,0.2
3053,4,"R1D8",1050,6.3,6.3,
3054,4,"R1D5",1050,10.6,10.6,
3055,4,"R1C5",1050,13.8,13.8,
3056,4,"R158",1050,4.2,4.2,
3057,4,"R1B7",1050,10,10,
3058,4,"R1J8",1050,5.93673,5.86887,
3059,4,"R181",1050,7.44373,7.32004,
3060,4,"R1J6",1050,6.95837,6.8846,
3061,4,"R127",1050,6.01659,5.94255,
3062,4,"R1O4",1050,18,18,
3063,4,"R142",1050,14,14,
3064,4,"R125",1050,7.36011,7.29727,
3065,4,"R1L3",1050,8,8,
3066,4,"R168",1050,9.9,9.9,
3067,4,"R1K7",1050,7.25664,7.19554,
3068,4,"R1N4",1050,19,19,
3069,4,"R1Q7",1050,14.5,14.5,
3070,4,"R1H8",1050,8.7,8.7,
3071,4,"R1P2",1050,0,0,
3072,4,"R1O5",1050,17.5,17.5,
3073,4,"R1M7",1050,18,18,
3074,4,"R1E6",1050,8.66968,8.58546,
3075,4,"R1O2",1050,15.5,15.5,
3076,4,"R1F1",1050,6.58284,7,1.8
3077,4,"R1K2",1050,5.55249,5.48786,
3078,4,"R1D6",1050,0,0,
3079,4,"R124",1050,7.7,7.7,
3080,4,"R174",1050,7.8,7.8,
3081,4,"R186",1050,7.42672,7.3611,
3082,4,"R183",1050,11.7057,11.6196,
3083,4,"R1Q2",1050,15,15,
3084,4,"R1M3",1050,15,15,
3085,4,"R192",1050,10.3,10.3,
3086,4,"R1H1",1050,8.28964,8.19622,
3087,4,"R1B4",1050,12,12,
3088,4,"R1H4",1050,6.22419,6.13264,
3089,4,"R1B8",1050,9.5,9.5,
3090,4,"R1F6",1050,8.03866,7.94151,
3091,4,"R1D2",1050,4.3552,4.30235,
3092,4,"R1K6",1050,7.07574,6.97554,
3093,4,"R134",1050,10.2841,10.2841,
3094,4,"R1G5",1050,4.72482,4.68091,
3095,4,"R1G2",1050,6.18867,6.12287,
3096,4,"R1P8",1050,14.1,14.1,
3097,4,"R1G3",1050,6.29512,6.23101,
3098,4,"R1C1",1050,12.5,12.5,
3099,4,"R146",1050,14,14,
3100,4,"R151",1050,5,5,
3101,4,"R1F3",1050,6.87077,6.77965,
3102,4,"R1C2",1050,9.5,9.5,
3103,4,"R1H6",1050,7.6,7.6,
3104,4,"R1K4",1050,7.071,6.96174,
3105,4,"R1L5",1050,6.35705,6.23061,1.9
3106,4,"R1F8",1050,5,5,
3107,4,"R1P1",1050,0,0,
3108,4,"R1A4",1050,6.3,6.3,0.4
3109,4,"R1E8",1050,8.82492,8.68415,
3110,4,"R1C7",1050,12,12,
3111,4,"R1O7",1050,15,15,
3112,4,"R121",1050,5.58333,5.50794,
3113,4,"R1Q5",1050,14.5,14.5,
3114,4,"R197",1050,6.7521,6.69594,
3115,4,"R137",1050,9.11917,8.99603,
3116,4,"R156",1050,10,10,
3117,4,"R132",1050,6.02582,5.96132,
3118,4,"R144",1050,13.2,13.2,
3119,4,"R1C4",1050,12.8759,14,0.5
3120,4,"R195",1050,9.91421,9.76818,
3121,4,"R1Q3",1050,13,13,
3122,4,"R1A2",1050,6.2,6.2,
3123,4,"R1E3",1050,8.16175,8.05345,
3124,4,"R1N8",1050,15.5,15.5,
3125,4,"R165",1050,11.5,11.5,
3126,4,"R1B6",1050,10.7705,12.9,1.1
3127,4,"R1D4",1050,6.0204,5.97798,
3128,4,"R123",1050,7.02639,6.95619,
3129,4,"R1P3",1050,19.3,19.3,
3130,4,"R1M2",1050,17.5,17.5,
3131,4,"R182",1050,5.86435,5.74043,1.6
3132,4,"R153",1050,10,10,
3133,4,"R1A5",1050,5.9,5.9,
3134,4,"R1M6",1050,18,18,
3135,4,"R163",1050,10.7,10.7,
3136,4,"R177",1050,7.25138,7.1614,
3137,4,"R175",1050,6.58631,6.51294,
3138,4,"R1B2",1050,13,13,
3139,4,"R135",1050,5.35371,5.3017,
3140,4,"R1P6",1050,14,14,
3141,4,"R1I2",1050,6.62085,6.53831,
3142,4,"R1I6",1050,9.75159,9.71233,
3143,4,"R148",1050,14,14,
3144,4,"R1E1",1050,7.56122,8.2,1.7
3145,4,"R193",1050,8.25878,8.157,
3146,4,"R1N2",1050,19,19,
3147,4,"R1I4",1050,5.8476,5.7627,
3148,4,"R1E2",1050,7.1905,7.11795,
3149,4,"R1J2",1050,10.2112,10.2112,
3150,4,"R185",1050,6.91174,6.88269,0.3
3151,4,"R184",1050,6.37529,6.06814,1.2
3152,4,"R191",1050,8.6,8.6,
3153,4,"R147",1050,14,14,
3154,4,"R171",1050,8.46586,8.32393,0.6
3155,4,"R161",1050,13,13,
3156,4,"R1M5",1050,18,18,
3157,4,"R1F7",1050,7.35767,7.26315,
3158,4,"R1O3",1050,17,17,
3159,4,"R1A8",1050,7.50189,7.41221,
3160,4,"R157",1050,0,0,
3161,4,"R1J4",1050,7.06326,6.9838,
3162,4,"R1H5",1050,6.8,6.8,
3163,4,"R1H7",1050,8,8,1.1
3164,4,"R173",1050,3.14692,3,0.5
3165,4,"R145",1050,13.4,13.4,
3166,4,"R1M8",1050,15,15,
3167,4,"R1I7",1050,0,0,0.8
3168,4,"R1K5",1050,7.99889,7.88014,
3169,4,"R126",1050,10.3975,10.3449,
3170,4,"R1F4",1050,6.21231,6.1338,
3171,4,"R1L6",1050,3,3,1
3172,4,"R178",1050,0,0,0.9
3173,4,"R1I5",1050,5.7,5.7,
3174,4,"R1L8",1050,3.91305,3.83996,1.2
3175,4,"R1O6",1050,16,16,
3176,4,"R1F5",1050,7.1224,7.05684,
3177,4,"R1H3",1050,9.26961,9.19668,
3178,4,"R196",1050,6.7266,9.61974,1.4
3179,4,"R1C8",1050,0,0,
3180,4,"R1L4",1050,8.21776,8.46841,1.4
3181,4,"R164",1050,12.5,12.5,
3182,4,"R1N3",1050,19,19,
3183,4,"R1O1",1050,16.5,16.5,
3184,4,"R1K3",1050,5.13701,5.07941,
3185,4,"R1N5",1050,16,16,
3186,4,"R143",1050,14,14,
3187,4,"R1D7",1050,10.4164,10.3543,
3188,4,"R1G8",1050,4.60998,4.55768,
3189,4,"R167",1050,13.5,13.5,
3190,4,"R1G6",1050,5.11312,5.06895,0.3
3191,4,"R1G1",1050,5.78748,5.65926,
3192,4,"R1Q1",1050,15.5,15.5,
3193,4,"R1G4",1050,5.49925,5.42221,
3194,4,"R1M4",1050,17,17,
3195,4,"R1K8",1050,6.02959,5.93394,
3196,4,"R1L2",1050,5.45925,5.38272,
3197,4,"R1J5",1050,4.89026,4.8108,0.9
3198,4,"R152",1050,9,9,
3199,4,"R141",1050,14,14,
3200,4,"R1C6",1050,6.56809,6.54886,
3201,5,"R274",1090,11.4663,12,0.6
3202,5,"R2D3",1090,9.37018,9.05855,
3203,5,"R291",1090,0,0,
3204,5,"R2J8",1090,11.0078,10.5146,
3205,5,"R2F8",1090,0,0,
3206,5,"R2D6",1090,7.3,7.3,
3207,5,"R2C3",1090,9.18485,9.09092,
3208,5,"R2G5",1090,5,5,
1,1,"R274",1090,11.4663,12,0.6
2,1,"R2D3",1090,9.37018,9.05855,
3,1,"R291",1090,0,0,
4,1,"R2J8",1090,11.0078,10.5146,
5,1,"R2F8",1090,0,0,
6,1,"R2D6",1090,7.3,7.3,
7,1,"R2C3",1090,9.18485,9.09092,
8,1,"R2G5",1090,5,5,
9,1,"R2G3",1090,8.79625,9.1,1.8
10,1,"R2Q6",1090,16,16,
11,1,"R262",1090,7.14352,9.8,1.5
12,1,"R285",1090,12.0164,11.5344,
13,1,"R2M5",1090,13,13,
14,1,"R2E1",1090,9.1,8.97005,
15,1,"R2C1",1090,5.34649,5.25207,
16,1,"R2I3",1090,10.768,10.8,0.4
17,1,"R296",1090,0,0,
18,1,"R2P8",1090,11.5,11.5,
19,1,"R2G4",1090,10,10,
20,1,"R248",1090,13.6032,13.6032,
21,1,"R2K3",1090,7.5,7.5,
22,1,"R226",1090,9.95261,9.54676,
23,1,"R2G1",1090,9.8,9.8,
24,1,"R2C6",1090,5.8,5.8,
25,1,"R2I2",1090,9.64435,10.1,0.9
26,1,"R2D4",1090,10.6821,10.6821,
27,1,"R2J7",1090,9.83123,9.40273,
28,1,"R2G7",1090,11.7,11.7,
29,1,"R2F4",1090,9.6,9.6,
30,1,"R281",1090,0,0,
31,1,"R2Q4",1090,15.5,15.5,
32,1,"R2P3",1090,15,15,
33,1,"R2H7",1090,0,0,
34,1,"R253",1090,7.02152,6.71244,
35,1,"R2K5",1090,9.86119,9.53122,
36,1,"R234",1090,9.9,9.9,0.5
37,1,"R2I7",1090,0,0,
38,1,"R2O6",1090,20,20,
39,1,"R267",1090,7,7,
40,1,"R2N1",1090,17,17,
41,1,"R2B8",1090,6.91508,6.72108,
42,1,"R245",1090,13.5227,13.5227,
43,1,"R232",1090,11.6,11.6,
44,1,"R2D8",1090,7.3029,9.04961,1.6
45,1,"R2J2",1090,9.77007,9.45584,0.3
46,1,"R2F2",1090,10.3,10.3,
47,1,"R294",1090,13.5421,13.5421,
48,1,"R276",1090,13.6069,13.6069,
49,1,"R247",1090,13.4116,13.4116,
50,1,"R2N5",1090,15.5,15.5,
51,1,"R2M2",1090,16,16,
52,1,"R2H3",1090,0,0,
53,1,"R256",1090,3.96981,3.81636,
54,1,"R2L5",1090,6.5,6.5,
55,1,"R2K1",1090,10.8012,10.4657,
56,1,"R2F3",1090,13.3,13.3,
57,1,"R233",1090,11,11,0.5
58,1,"R241",1090,13.5918,13.5918,
59,1,"R2M8",1090,15,15,
60,1,"R2L7",1090,8.7,8.7,0.9
61,1,"R223",1090,8.05466,7.75256,
62,1,"R2A3",1090,0,0,
63,1,"R2G6",1090,8,8,
64,1,"R268",1090,6.92443,10.1,1.5
65,1,"R2A5",1090,10.7,10.7,
66,1,"R2H6",1090,0,0,0.6
67,1,"R265",1090,7,7,
68,1,"R287",1090,10.9971,10.9971,
69,1,"R2P1",1090,17,17,
70,1,"R2M1",1090,12.5,12.5,
71,1,"R2O8",1090,9,9,
72,1,"R2I5",1090,10.1793,9.80524,
73,1,"R227",1090,7.6,7.6,
74,1,"R2C8",1090,5,5,
75,1,"R295",1090,10.9,10.9,
76,1,"R2O3",1090,17,17,
77,1,"R2O1",1090,15,15,
78,1,"R2F7",1090,12.5,12.5,
79,1,"R2L3",1090,8.97386,8.6722,
80,1,"R2A7",1090,13,13,
81,1,"R255",1090,6.86317,6.7352,
82,1,"R271",1090,12,12,
83,1,"R275",1090,13.2,13.2,
84,1,"R297",1090,13.6069,13.6069,
85,1,"R2K6",1090,10.095,9.83264,
86,1,"R283",1090,7.57006,10.3199,1.2
87,1,"R298",1090,12.5081,13.569,0.3
88,1,"R2J5",1090,9.89789,9.64605,
89,1,"R243",1090,13.648,13.648,
90,1,"R2G2",1090,8,8,
91,1,"R251",1090,5.06256,4.8081,
92,1,"R292",1090,8,8,
93,1,"R225",1090,8.10428,7.85152,0.6
94,1,"R2A8",1090,10,10,
95,1,"R261",1090,6.04063,5.85997,
96,1,"R2H5",1090,0,0,0.3
97,1,"R2E5",1090,7.6,7.6,
98,1,"R2C4",1090,8.47172,8.29208,
99,1,"R284",1090,11.8981,11.8981,
100,1,"R2M4",1090,17,17,
101,1,"R2E3",1090,0,0,
102,1,"R2M7",1090,15,15,
103,1,"R236",1090,7.88215,7.62969,
104,1,"R2Q7",1090,15.1,15.1,
105,1,"R2A2",1090,13.55,13.55,
106,1,"R2B4",1090,8.11596,7.89812,
107,1,"R2H2",1090,0,0,
108,1,"R2J1",1090,8.77761,8.54921,
109,1,"R2P2",1090,17,17,
110,1,"R2E2",1090,10.5559,10.5559,
111,1,"R2K8",1090,9.65347,9.21869,
112,1,"R278",1090,6,6,
113,1,"R221",1090,8.05232,7.53897,
114,1,"R2B2",1090,9.37915,9.09679,
115,1,"R2C2",1090,8.37289,8.09263,
116,1,"R235",1090,8.68882,8.39528,
117,1,"R2D1",1090,8.98567,8.60233,
118,1,"R257",1090,4.1,4.1,
119,1,"R293",1090,13.5575,13.5575,
120,1,"R2C7",1090,8,8,
121,1,"R2D2",1090,6,6,
122,1,"R2B6",1090,10.331,10.0411,
123,1,"R2D7",1090,11.5113,11.5113,
124,1,"R231",1090,11.4,11.4,
125,1,"R2N7",1090,17.5,17.5,
126,1,"R2F5",1090,12.0116,13.6406,0.5
127,1,"R2Q5",1090,16,16,
128,1,"R252",1090,7.73529,7.2513,
129,1,"R2H8",1090,0,0,
130,1,"R2J3",1090,10.0683,10.1831,0.3
131,1,"R228",1090,0,0,1.2
132,1,"R2N2",1090,13.8,13.8,
133,1,"R2Q2",1090,15,15,
134,1,"R2L4",1090,8.94697,8.61381,
135,1,"R2P4",1090,17,17,
136,1,"R2P7",1090,10.53,10.53,
137,1,"R2N8",1090,13,13,
138,1,"R2I8",1090,0,0,
139,1,"R277",1090,10.3,10.3,
140,1,"R2C5",1090,5.8,5.8,
141,1,"R2J6",1090,6.73407,6.53134,
142,1,"R2O2",1090,15,15,
143,1,"R246",1090,13.6294,13.6294,
144,1,"R2J4",1090,8.91196,8.58459,
145,1,"R2A6",1090,9.9,9.9,
146,1,"R263",1090,8.1,8.1,
147,1,"R2I1",1090,0,0,
148,1,"R286",1090,8.09957,7.86483,
149,1,"R2A4",1090,13.7278,13.7278,
150,1,"R2M6",1090,15,15,
151,1,"R2K4",1090,7.73225,7.48997,
152,1,"R238",1090,8.48632,10.2489,0.9
153,1,"R273",1090,12,12,
154,1,"R2N6",1090,15.5,15.5,
155,1,"R2Q3",1090,12,12,
156,1,"R2A1",1090,13,13,
157,1,"R2E7",1090,11.2286,10.9763,
158,1,"R2F6",1090,8.9,8.9,
