40,"6PM",20-DEC-2016 18:00:01,20-DEC-2016 18:05:52,"South","",0.30085625,0.34241125,0.3919725,0.45128875,0.52189125,0.60584875,0.7062,0.82674375,0.9719575,1.14619,1.355375,1.6097,2.3045125,2.7751375,3.3562,4.0754,4.966975,6.0760625,7.4717125,9.255525,11.5621375,14.55825,18.491,23.767,31.254875,44.429125,,,,,,,,,,,,,,2573.64,2593.3,2613.27,2633.21,2653.27,2673.15,2693.24,2713.81,2733.77,2753.36,2773.52,2793.24,2834.09,2855.34,2877.33,2899.89,2922.98,2946.06,2968.73,2991.05,3014.09,3037.33,3060.79,3084.41,3108.21,3131.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,"12AM",21-DEC-2016 00:00:01,21-DEC-2016 00:05:57,"North","",0.40535875,0.47184375,0.5539725,0.6554825,0.7812325,0.93737,1.13233,1.37745,1.686875,2.079725,2.5811125,3.22115,4.0464125,5.1440875,6.6269375,8.6381625,11.3686,15.102375,20.27975,27.698125,38.88175,106381375,,,,,,,,,,,,,,,,,,2514.9,2535.01,2555.65,2576.82,2598.39,2620.1,2642.24,2665.05,2687.89,2711,2734.22,2757.51,2781.32,2805.7,2830.84,2856.76,2883.37,2910.66,2939.01,2967.77,2997.49,3020.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"12AM",21-DEC-2016 00:00:01,21-DEC-2016 00:05:57,"South","",0.30085625,0.34241125,0.3919725,0.45128875,0.52189125,0.60584875,0.7062,0.82674375,0.9719575,1.14619,1.355375,1.6097,1.921675,2.3045125,2.7751375,3.3562,4.0754,4.966975,6.0760625,7.4717125,9.255525,11.5621375,14.55825,18.491,23.767,31.254875,44.429125,,,,,,,,,,,,,2573.64,2593.3,2613.27,2633.21,2653.27,2673.15,2693.24,2713.81,2733.77,2753.36,2773.52,2793.24,2813.39,2834.09,2855.34,2877.33,2899.89,2922.98,2946.06,2968.73,2991.05,3014.09,3037.33,3060.79,3084.41,3108.21,3131.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"6AM",21-DEC-2016 06:00:02,21-DEC-2016 06:05:52,"North","",0.40535875,0.47184375,0.5539725,0.6554825,0.7812325,0.93737,1.13233,1.37745,1.686875,2.079725,2.5811125,3.22115,4.0464125,5.1440875,6.6269375,8.6381625,11.3686,15.102375,20.27975,27.698125,38.88175,106381375,,,,,,,,,,,,,,,,,,2514.9,2535.01,2555.65,2576.82,2598.39,2620.1,2642.24,2665.05,2687.89,2711,2734.22,2757.51,2781.32,2805.7,2830.84,2856.76,2883.37,2910.66,2939.01,2967.77,2997.49,3020.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"6AM",21-DEC-2016 06:00:02,21-DEC-2016 06:05:52,"South","",0.30085625,0.34241125,0.3919725,0.45128875,0.52189125,0.60584875,0.7062,0.82674375,0.9719575,1.14619,1.355375,1.6097,1.921675,2.3045125,2.7751375,3.3562,4.0754,4.966975,6.0760625,7.4717125,9.255525,11.5621375,14.55825,18.491,23.767,31.254875,44.429125,,,,,,,,,,,,,2573.64,2593.3,2613.27,2633.21,2653.27,2673.15,2693.24,2713.81,2733.77,2753.36,2773.52,2793.24,2813.39,2834.09,2855.34,2877.33,2899.89,2922.98,2946.06,2968.73,2991.05,3014.09,3037.33,3060.79,3084.41,3108.21,3131.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,"12PM",21-DEC-2016 12:00:01,21-DEC-2016 12:05:53,"North","",0.40535875,0.47184375,0.5539725,0.6554825,0.7812325,0.93737,1.13233,1.37745,1.686875,2.079725,2.5811125,3.22115,4.0464125,5.1440875,6.6269375,8.6381625,11.3686,15.102375,20.27975,27.698125,38.88175,106381375,,,,,,,,,,,,,,,,,,2514.9,2535.01,2555.65,2576.82,2598.39,2620.1,2642.24,2665.05,2687.89,2711,2734.22,2757.51,2781.32,2805.7,2830.84,2856.76,2883.37,2910.66,2939.01,2967.77,2997.49,3020.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"12PM",21-DEC-2016 12:00:01,21-DEC-2016 12:05:53,"South","",0.60817,0.70898,0.83009125,0.97598375,1.1510175,1.3611875,1.616825,1.930425,2.31525,2.7886,3.37485,4.1028875,5.009375,6.14495,7.5852,9.4382625,11.8450125,14.987,19.141375,24.789,33.020625,,,,,,,,,,,,,,,,,,,2608.14,2628.23,2648.82,2668.74,2688.35,2708.52,2728.23,2748.4,2769.11,2790.18,2811.83,2834.05,2856.91,2879.64,2902.13,2924.71,2947.95,2971.39,2995.01,3018.9,3042.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,"6PM",21-DEC-2016 18:00:01,21-DEC-2016 18:10:20,"North","",0.40535875,0.47184375,0.5539725,0.6554825,0.7812325,0.93737,1.13233,1.37745,1.686875,2.079725,2.5811125,3.22115,4.0464125,5.1440875,6.6269375,8.6381625,11.3686,15.102375,20.27975,27.698125,38.88175,106381375,,,,,,,,,,,,,,,,,,2514.9,2535.01,2555.65,2576.82,2598.39,2620.1,2642.24,2665.05,2687.89,2711,2734.22,2757.51,2781.32,2805.7,2830.84,2856.76,2883.37,2910.66,2939.01,2967.77,2997.49,3020.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"6PM",21-DEC-2016 18:00:01,21-DEC-2016 18:10:20,"South","",0.60817,0.70898,0.83009125,0.97598375,1.1510175,1.3611875,1.616825,1.930425,2.31525,2.7886,3.37485,4.1028875,5.009375,6.14495,7.5852,9.4382625,11.8450125,14.987,19.141375,24.789,33.020625,,,,,,,,,,,,,,,,,,,2608.14,2628.23,2648.82,2668.74,2688.35,2708.52,2728.23,2748.4,2769.11,2790.18,2811.83,2834.05,2856.91,2879.64,2902.13,2924.71,2947.95,2971.39,2995.01,3018.9,3042.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"12AM",22-DEC-2016 00:00:01,22-DEC-2016 00:07:03,"North","",0.40535875,0.47184375,0.5539725,0.6554825,0.7812325,0.93737,1.13233,1.37745,1.686875,2.079725,2.5811125,3.22115,4.0464125,5.1440875,6.6269375,8.6381625,11.3686,15.102375,20.27975,27.698125,38.88175,106381375,,,,,,,,,,,,,,,,,,2514.9,2535.01,2555.65,2576.82,2598.39,2620.1,2642.24,2665.05,2687.89,2711,2734.22,2757.51,2781.32,2805.7,2830.84,2856.76,2883.37,2910.66,2939.01,2967.77,2997.49,3020.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"12AM",22-DEC-2016 00:00:01,22-DEC-2016 00:07:03,"South","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
